Episode,Total_Reward,Mean_Reward,Episode_Length
1865,-194.94388900910212,-32.49064816818369,500
1866,-200.30649003820884,-33.38441500636814,500
1867,-194.46049857432635,-32.410083095721056,500
1868,-235.41731154623022,-39.23621859103837,500
1869,-177.60140608869173,-29.60023434811529,500
1870,-206.07785806344697,-34.34630967724116,500
1871,-184.65442876861022,-30.775738128101704,500
1872,-208.89701579345953,-34.81616929890992,500
1873,-198.06151656232188,-33.01025276038698,500
1874,-167.89482936173914,-27.982471560289856,500
1875,-178.98344045729743,-29.830573409549572,500
1876,-195.853601712892,-32.64226695214867,500
1877,-201.74562990689898,-33.62427165114983,500
1878,-186.47391053275953,-31.078985088793257,500
1879,-208.52363765066826,-34.75393960844471,500
1880,-207.01209274134567,-34.502015456890945,500
1881,-201.8854376240772,-33.647572937346204,500
1882,-195.4044568740174,-32.5674094790029,500
1883,-190.588411840302,-31.764735306717,500
1884,-201.94028290440912,-33.65671381740152,500
1885,-231.92693929344395,-38.65448988224066,500
1886,-195.70900056580035,-32.61816676096672,500
1887,-229.12126100981027,-38.18687683496838,500
1888,-205.72357391899212,-34.28726231983202,500
1889,-229.6797409007851,-38.279956816797515,500
1890,-236.79577277620902,-39.46596212936817,500
1891,-190.95112995387836,-31.825188325646394,500
1892,-203.68024364092122,-33.94670727348687,500
1893,-225.80992473956613,-37.63498745659435,500
1894,-214.550479715525,-35.75841328592083,500
1895,-189.24984233259408,-31.541640388765682,500
1896,-219.58325186195594,-36.59720864365932,500
1897,-191.5583009829859,-31.92638349716432,500
1898,-232.642701586728,-38.773783597788004,500
1899,-181.52444101029076,-30.254073501715126,500
1900,-207.33451841560333,-34.55575306926722,500
1901,-198.80265496562137,-33.133775827603564,500
1902,-217.9531352595156,-36.325522543252596,500
1903,-169.56262992787495,-28.260438321312492,500
1904,-202.89699256905908,-33.81616542817651,500
1905,-194.63060356698003,-32.438433927830005,500
1906,-182.7313539323235,-30.45522565538725,500
1907,-185.5002530253755,-30.916708837562584,500
1908,-210.08928802544358,-35.01488133757393,500
1909,-184.66673791714894,-30.777789652858157,500
1910,-227.40900500586497,-37.90150083431083,500
1911,-213.68466589927687,-35.61411098321281,500
1912,-173.49281491871602,-28.915469153119336,500
1913,-196.56728281504886,-32.761213802508145,500
1914,-227.78618543059568,-37.964364238432616,500
1915,-207.6698893532011,-34.61164822553352,500
1916,-178.61956385041395,-29.769927308402327,500
1917,-195.21066910767152,-32.53511151794525,500
1918,-207.05419651595327,-34.509032752658875,500
1919,-197.19352478988156,-32.86558746498026,500
1920,-215.1752504133739,-35.86254173556232,500
1921,-190.12739519205786,-31.68789919867631,500
1922,-221.0368712265775,-36.839478537762915,500
1923,-173.4017015528731,-28.900283592145517,500
1924,-188.9827428361037,-31.497123806017285,500
1925,-214.4110234997817,-35.73517058329695,500
1926,-219.56385380139506,-36.59397563356584,500
1927,-232.2460984429812,-38.707683073830204,500
1928,-234.31156122573026,-39.05192687095504,500
1929,-230.27690841386357,-38.37948473564393,500
1930,-230.9828560957709,-38.497142682628485,500
1931,-174.19276176677914,-29.03212696112986,500
1932,-207.20093592462504,-34.53348932077084,500
1933,-223.24860202058522,-37.208100336764204,500
1934,-204.33504710181722,-34.055841183636204,500
1935,-220.041355809486,-36.673559301581,500
1936,-203.99445663754898,-33.999076106258165,500
1937,-92.89754009344632,-15.48292334890772,500
1938,-212.114839943393,-35.352473323898835,500
1939,-168.39480001365996,-28.06580000227666,500
1940,-214.47968427444405,-35.74661404574068,500
1941,-194.39960560030732,-32.399934266717885,500
1942,-221.9129275108657,-36.98548791847762,500
1943,-172.3209735830647,-28.720162263844117,500
1944,-232.34840339179246,-38.724733898632074,500
1945,-239.52207003859093,-39.92034500643182,500
1946,-223.35047512481333,-37.225079187468886,500
1947,-192.5375911710127,-32.089598528502115,500
1948,-178.92510038941748,-29.820850064902913,500
1949,-187.22011905639633,-31.203353176066056,500
1950,-203.9182578583996,-33.98637630973327,500
1951,-205.19740065924356,-34.19956677654059,500
1952,-20.957384283412246,-3.492897380568708,500
1953,-178.9377875768775,-29.82296459614625,500
1954,-193.6577114558894,-32.276285242648235,500
1955,-201.15561809873446,-33.52593634978908,500
1956,-209.70552529981416,-34.95092088330236,500
1957,-224.50335473515386,-37.41722578919231,500
1958,-193.5475819983028,-32.25793033305047,500
1959,-205.57581363227223,-34.262635605378705,500
1960,-200.40836084467304,-33.401393474112176,500
1961,-191.72151470472306,-31.95358578412051,500
1962,-237.24091234078716,-39.54015205679786,500
1963,-174.85503680405898,-29.14250613400983,500
1964,-201.5194222533771,-33.58657037556285,500
1965,-226.38303245380519,-37.73050540896753,500
1966,-197.114761422804,-32.852460237134004,500
1967,-228.8518101887773,-38.14196836479622,500
1968,-200.29991257668527,-33.38331876278088,500
1969,-201.71603481335762,-33.619339135559606,500
1970,-227.27518821717763,-37.87919803619627,500
1971,-216.38713773412243,-36.064522955687075,500
1972,-217.59140156597977,-36.26523359432996,500
1973,-218.72970140667007,-36.454950234445015,500
1974,-183.20850324091862,-30.5347505401531,500
1975,-222.58802333484715,-37.09800388914119,500
1976,-232.08718952566826,-38.681198254278044,500
1977,-216.38805400357032,-36.06467566726172,500
1978,-205.72005238666733,-34.28667539777789,500
1979,-182.43099779360938,-30.405166298934898,500
1980,-184.8356246412551,-30.80593744020918,500
1981,-195.16260014696775,-32.52710002449462,500
1982,-198.04506018645588,-33.00751003107598,500
1983,-214.5458591962334,-35.75764319937223,500
1984,-190.55224061482923,-31.758706769138204,500
1985,-190.78267116449967,-31.797111860749947,500
1986,-201.89454539156452,-33.64909089859409,500
1987,-207.6314851512339,-34.60524752520565,500
1988,-222.19286396876223,-37.03214399479371,500
1989,-188.85357459892998,-31.47559576648833,500
1990,-184.12365914409457,-30.68727652401576,500
1991,-179.13377642166373,-29.85562940361062,500
1992,-200.46056532626918,-33.410094221044865,500
1993,-222.37868270626322,-37.0631137843772,500
1994,-244.72426794121043,-40.78737799020174,500
1995,-196.55115239152406,-32.758525398587345,500
1996,-167.26472787882335,-27.877454646470557,500
1997,-218.33777271673657,-36.38962878612276,500
1998,-216.5981111924228,-36.099685198737134,500
1999,-245.9096063983157,-40.984934399719286,500
2000,-138.7795259865333,-23.129920997755548,500
2001,-201.10175168953748,-33.51695861492291,500
2002,-187.27728932911447,-31.212881554852412,500
2003,-224.3849219849166,-37.3974869974861,500
2004,-179.58821467966976,-29.931369113278294,500
2005,-221.74498714034348,-36.95749785672391,500
2006,-198.5552453990125,-33.09254089983542,500
2007,-244.4987288390464,-40.749788139841066,500
2008,-19.02155213278671,-3.170258688797785,500
2009,-215.85966259466426,-35.97661043244404,500
2010,-234.92909443105953,-39.15484907184325,500
2011,-223.71261465294867,-37.28543577549144,500
2012,-204.71160012058877,-34.11860002009813,500
2013,-187.1406519703201,-31.190108661720018,500
2014,-219.4438303499228,-36.57397172498713,500
2015,-222.44932708740592,-37.07488784790099,500
2016,-202.59119496550153,-33.76519916091692,500
2017,-77.40985143243563,-12.901641905405938,500
2018,-205.4574530394005,-34.24290883990008,500
2019,-193.38260931425395,-32.230434885708995,500
2020,-192.05128330222806,-32.00854721703801,500
2021,-224.00666559765153,-37.334444266275256,500
2022,-205.0201108641441,-34.17001847735735,500
2023,-207.0468686319565,-34.50781143865942,500
2024,-198.1782754177253,-33.029712569620884,500
2025,-195.62329874363917,-32.60388312393986,500
2026,-194.3989710388204,-32.399828506470065,500
2027,-183.9262518905899,-30.654375315098317,500
2028,-193.0288826894212,-32.17148044823687,500
2029,-177.16847329950622,-29.528078883251037,500
2030,-208.70355274331357,-34.78392545721893,500
2031,-206.36554728467323,-34.39425788077887,500
2032,-225.73575865940333,-37.62262644323389,500
2033,-191.7978752697118,-31.966312544951965,500
2034,-183.16231145494757,-30.52705190915793,500
2035,-215.65253036419827,-35.94208839403304,500
2036,-201.44975846802618,-33.57495974467103,500
2037,-183.8366823882435,-30.63944706470725,500
2038,-212.60476318099495,-35.43412719683249,500
2039,-216.93563075118425,-36.155938458530706,500
2040,-220.33446695359817,-36.72241115893303,500
